,track_id,release_date,label,popularity,genres,artist_popularity,followers,bar_mean,bar_stdev,bar_stdev_normalized,bar_max,bar_min,bar_range,bar_range_normalized,bar_diff_stdev,region_5pct_count,region_2pct_count,region_5pct_cumsum,region_2pct_cumsum,bar_count,region_5pct_bar_count,region_2pct_bar_count
1021,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,2,5,79,14,11
1032,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,3,6,79,1,1
1033,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,4,7,79,16,16
1049,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,5,8,79,1,1
1050,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,6,9,79,36,30
1080,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,6,10,79,36,5
1085,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,6,11,79,36,1
1086,08Jh3RwLCxSo1mi08vDRrV,1968,"Capitol Records, LLC",20,album rock::canadian country::canadian folk::canadian singer-songwriter::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter::soft rock::traditional folk,63,335306,2.1637221518987344,0.25395315821194825,0.11736865474575668,3.33241,1.0729,2.2595099999999997,1.0442699391958474,0.3281623909102314,7,12,7,12,79,1,1
1087,09ta5VZevHy98cPzFA6Ij4,1975,Capitol Nashville,30,bakersfield sound,55,16414,1.7945763636363634,0.08725618251242678,0.048622161909911116,2.61185,1.71936,0.89249,0.4973262871865429,0.08656825914016435,1,4,0,0,99,98,49
1136,09ta5VZevHy98cPzFA6Ij4,1975,Capitol Nashville,30,bakersfield sound,55,16414,1.7945763636363634,0.08725618251242678,0.048622161909911116,2.61185,1.71936,0.89249,0.4973262871865429,0.08656825914016435,1,4,0,1,99,98,8
1144,09ta5VZevHy98cPzFA6Ij4,1975,Capitol Nashville,30,bakersfield sound,55,16414,1.7945763636363634,0.08725618251242678,0.048622161909911116,2.61185,1.71936,0.89249,0.4973262871865429,0.08656825914016435,1,4,0,2,99,98,6
1150,09ta5VZevHy98cPzFA6Ij4,1975,Capitol Nashville,30,bakersfield sound,55,16414,1.7945763636363634,0.08725618251242678,0.048622161909911116,2.61185,1.71936,0.89249,0.4973262871865429,0.08656825914016435,1,4,0,3,99,98,35
1185,09ta5VZevHy98cPzFA6Ij4,1975,Capitol Nashville,30,bakersfield sound,55,16414,1.7945763636363634,0.08725618251242678,0.048622161909911116,2.61185,1.71936,0.89249,0.4973262871865429,0.08656825914016435,1,4,1,4,99,1,1
1186,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,0,92,50,2
1188,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,1,92,50,2
1190,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,2,92,50,2
1192,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,3,92,50,2
1194,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,4,92,50,8
1202,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,5,92,50,1
1203,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,6,92,50,8
1211,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,7,92,50,2
1213,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,0,8,92,50,23
1236,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,1,9,92,1,1
1237,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,10,92,22,10
1247,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,11,92,22,1
1248,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,12,92,22,6
1254,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,13,92,22,3
1257,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,14,92,22,1
1258,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,2,15,92,22,1
1259,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,3,16,92,19,3
1262,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,3,17,92,19,8
1270,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,3,18,92,19,3
1273,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,3,19,92,19,1
1274,0AJYZrOfn84JvnNyuTEyFt,1973,A&M,39,album rock::art rock::blues rock::british blues::classic rock::country rock::electric blues::folk rock::hard rock::psychedelic rock::rock::roots rock::southern rock::symphonic rock,47,161015,3.242770434782609,0.12489814639711541,0.038515876750766176,3.47621,2.39439,1.08182,0.33360980117376815,0.13391986945958628,3,20,3,20,92,19,4
1278,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,0,0,106,5,3
1281,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,0,1,106,5,2
1283,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,1,2,106,1,1
1284,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,2,3,106,14,14
1298,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,3,4,106,1,1
1299,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,4,5,106,6,5
1304,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,4,6,106,6,1
1305,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,5,7,106,1,1
1306,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,6,8,106,20,18
1324,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,6,9,106,20,2
1326,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,7,10,106,28,1
1327,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,7,11,106,28,7
1334,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,7,12,106,28,1
1335,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,7,13,106,28,19
1354,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,8,14,106,1,1
1355,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,9,15,106,19,13
1368,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,9,16,106,19,2
1370,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,9,17,106,19,2
1372,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,9,18,106,19,2
1374,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,10,19,106,1,1
1375,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,11,20,106,8,1
1376,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,11,21,106,8,7
1383,0AqjkVFqa1ujle4Lb1k9wR,1973,Atlantic Records,57,album rock::classic rock::hard rock::rock,83,8494996,2.4898666037735855,0.44457702244865027,0.1785545545993747,4.07629,1.10973,2.9665600000000003,1.1914533877051683,0.34154554050909985,12,22,12,22,106,1,1
1384,0AtCZrPqASeILhRuHohckA,2013,Sony Music Entertainment,21,australian alternative rock::australian indie::australian rock,47,35574,2.2777303125,0.10279339931512112,0.045129749887859526,2.9365,2.13704,0.7994600000000003,0.35098975309439767,0.09747578265734878,3,13,0,0,64,1,1
1385,0AtCZrPqASeILhRuHohckA,2013,Sony Music Entertainment,21,australian alternative rock::australian indie::australian rock,47,35574,2.2777303125,0.10279339931512112,0.045129749887859526,2.9365,2.13704,0.7994600000000003,0.35098975309439767,0.09747578265734878,3,13,1,1,64,40,8
1393,0AtCZrPqASeILhRuHohckA,2013,Sony Music Entertainment,21,australian alternative rock::australian indie::australian rock,47,35574,2.2777303125,0.10279339931512112,0.045129749887859526,2.9365,2.13704,0.7994600000000003,0.35098975309439767,0.09747578265734878,3,13,1,2,64,40,2
